query_id,query_text,total_answers,retrieved_count,missed_count,recall@50,recall@20,hit@1,hit@5,mrr,recall@20_vss_merged
7607,Publications on airflow generation by authors affiliated with Hanoi University of Industry,1,1,0,1.0,1.0,0.0,1.0,0.25,1.0
9258,Does Dongbei University of Finance and Economics have any research papers on the photo-assisted growth of p-type ZnO films related to the study of ionization energy in materials science?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
11511,Show me publications by S. Mtougui on magnetic properties.,5,5,0,1.0,1.0,1.0,1.0,1.0,1.0
7100,"Can you find any publications from the co-authors of ""A high-resolution photon-counting breast CT system with tensor-framelet based iterative image reconstruction for radiation dose reduction"", which also explore the quantification of iodine in mammography using similar iterative reconstruction methods?",2,2,0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5
5018,Explore published research on room temperature magnetocaloric effects by authors affiliated with Universidad Autónoma de Ciudad Juárez.,10,8,2,0.8,0.7,0.0,1.0,0.5,0.7
3742,Show me publications by T. Domingo on lifetime measurement studies.,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
2261,Show me articles by E. Corbel on the modulation of electron heat transport.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
11019,Publications from Shantilal Shah Engineering College on the impact of oxygen pressure in Physics research,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
646,"Search for publications in the field of study encompassing black holes intersected by cosmic strings, co-authored by anyone involved in the paper titled ""Critical escape velocity for a charged particle moving around a weakly magnetized Schwarzschild black hole"".",1,1,0,1.0,1.0,0.0,0.0,0.09090909090909091,1.0
734,Does any research from Cégep de l'Outaouais explore novel imaging techniques in Optics?,5,0,5,0.0,0.0,0.0,0.0,0.0,0.0
9995,Are there any publications from École nationale supérieure de mécanique et d'aérotechnique on the topic of electrical properties of contacts on silicon carbide?,1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
6535,"Can you show me papers from the co-authors of ""Responsivity-Bandwidth Limit of Avalanche Photodiodes: Toward Future Ethernet Systems"" that focus on design enhancements or changes related to avalanche photodiodes?",8,5,3,0.625,0.375,1.0,1.0,1.0,0.375
10441,Are there any 2011 research papers from the Asian Institute of Technology presenting GPS TEC data in the area of Total Electron Content?,1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
12883,"Are there any papers, sharing a coauthor with ""Searching for Beyond the Standard Model Physics with COHERENT Energy and Timing Data"", within a matching subject area that also discuss the recently identified Milky Way satellite Eridanus II?",8,7,1,0.875,0.125,0.0,0.0,0.16666666666666666,0.125
2552,"Are there any papers by the co-authors of ""Designing of a polarization beam splitter for the wavelength of 1310 nm on dual-core photonic crystal fiber with high birefringence and double-zero dispersion"" that delve further into advancements in photonic crystal fiber technology?",9,3,6,0.3333333333333333,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111
5459,"Are there any research articles linked to Hanyang University that focus on Inductance, particularly introducing circuit coupling to Particle-In-Cell simulations?",1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
3620,"Can you find other publications from the co-authors of ""Ultrasmooth metallic films with buried nanostructures for backside reflection-mode plasmonic biosensing"" that delve into the application of high-speed imaging for observing surface-enhanced Raman scattering fluctuations?",2,2,0,1.0,0.5,0.0,0.0,0.125,0.5
12251,"What are some articles investigating the link between photon scattering and entanglement that are referenced in the study ""Quantum versus classical effects in two-photon speckle patterns""?",2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
11695,"What are the papers mentioned in ""Setting a new standard in the analysis of binary stars: progress and challenges,"" which also discuss the recent discovery of new circumbinary planets after its publication?",6,6,0,1.0,1.0,1.0,1.0,1.0,1.0
238,Show me research articles about Molecular Fingerprint involving the investigation of waveform-stable pulses.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
9596,Which publications from the Silicon Institute of Technology's researchers have computations on radioactive half-lives?,2,2,0,1.0,0.0,0.0,0.0,0.0196078431372549,0.0
8491,Show me publications by Spiros Margetis investigating the relationship between baryon-strangeness correlations and collision energy.,1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
7083,"Are there any studies that explore the impact of alloying on the number of citations for the research paper entitled ""Electronic, magnetic and thermal properties of Co2CrxFe1−xX (X=Al, Si) Heusler alloys: First-principles calculations""?",2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
11704,Could you find some papers related to the Toroidal moment demonstrating a higher frequency toroidal moment?,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0
10072,"Search for papers with shared authorship with ""Calculation and Analysis of Rotor Eddy Current Loss of Permanent Magnet-Inductor Hybrid Excited Synchronous Generator"", related to the study of axial flux permanent magnet machines, and that specifically analyze three stator structures for axial field flux-switching permanent magnet machines.",1,1,0,1.0,0.0,0.0,0.0,0.022222222222222223,0.0
4537,"Could you find the papers authored by the coauthors of ""Intensity Noise in Ultra-High Frequency Modulated Semiconductor Laser with Strong Feedback and its Influence on Noise Figure of ROF Links"" that also discuss significant angular dispersion?",8,8,0,1.0,0.0,0.0,0.0,0.034482758620689655,0.0
2226,Are there any papers from Sun Yat-sen University of Medical Sciences researchers that analyze the use of Raman spectroscopy in diagnosing nasopharyngeal carcinoma?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
4706,Are there any research publications from Eastern Washington University that examine hydrogen bonding nuances in frustrated magnetic substances with a specific focus on Rotational symmetry?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
9123,Banwarilal Bhalotia College author publications on new nanomaterial coating methods,1,1,0,1.0,0.0,0.0,0.0,0.015625,0.0
8889,Are there any studies or papers from M/A-COM Technology Solutions on the integration of lasers into silicon?,1,1,0,1.0,1.0,0.0,1.0,0.2,1.0
12958,Could you show me some papers exploring the relationship between sodium layers and meteor showers in the context of meteor shower studies?,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
4652,Show me papers authored by Higher Technological Institute researchers on the topic of soliton wave solutions.,4,3,1,0.75,0.0,0.0,0.0,0.034482758620689655,0.0
7577,"What other astronomy instrumentation papers have referenced or been inspired by the ""FRIDA, the diffraction limited NIR imager and IFS for the Gran Telescopio Canarias: status report"" study?",4,4,0,1.0,1.0,0.0,1.0,0.5,1.0
4821,"Search for papers with a common author to ""Fast separation of two trapped ions"", that are also within the same research domain, and discuss a methodology for examining trapped ions or akin quantum systems.",9,2,7,0.2222222222222222,0.0,0.0,0.0,0.011111111111111112,0.0
5311,"Can I find papers outlining initial ion beam commissioning results that are referenced in ""Installation and first operation of the International Fusion Materials Irradiation Facility injector at the Rokkasho site""?",2,2,0,1.0,1.0,0.0,1.0,0.5,1.0
12661,Find papers from Pittsburg State University researchers on dark matter exploration through gamma rays.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
11538,"Find publications by co-authors of ""Validity of the generalized density matrix method for the microscopic calculation of a collective/bosonic Hamiltonian"", which also explore the topic of thermalization in small isolated systems.",2,2,0,1.0,1.0,0.0,1.0,0.5,1.0
8029,"What other research papers on quiet sun magnetism has the study ""Spectropolarimetric Evidence for a Siphon Flow along an Emerging Magnetic Flux Tube"" cited?",6,6,0,1.0,1.0,0.0,1.0,0.5,1.0
11635,Show me publications by F. Pallas that discuss a multifunctional laser system.,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
9132,Show me publications by M. Giunta exploring constraints on a lightweight pseudoscalar Higgs particle.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
3671,Which publications by Monash University South Africa scholars focus on germanium defect analysis?,1,1,0,1.0,0.0,0.0,0.0,0.038461538461538464,0.0
10579,"Find more publications from the co-authors of ""Intense EM filamentation in relativistic hot plasmas"" that delve into the principles of self-organization.",10,6,4,0.6,0.0,0.0,0.0,0.043478260869565216,0.0
653,Show me publications by R. Brown on the formation of high-temperature field configurations through the merging of compact toroids.,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
13234,Show me publications on gravity theories from the co-authors involved in the 'Extensions of Lorentzian spacetime geometry: From Finsler to Cartan and vice versa' paper.,19,19,0,1.0,0.42105263157894735,0.0,1.0,0.3333333333333333,0.3157894736842105
10701,Show me publications by L. Lebanowski related to the study of neutrino oscillation experiments.,7,7,0,1.0,0.0,0.0,0.0,0.043478260869565216,0.0
9338,"What research papers that delve into heat transfer optimization methods have been referenced in the study titled ""Temperature–heat diagram analysis method for heat recovery physical adsorption refrigeration cycle – Taking multi-stage cycle as an example""?",2,2,0,1.0,1.0,0.0,0.0,0.16666666666666666,1.0
6455,Search for publications by Marco Breschi on thermal properties.,10,6,4,0.6,0.2,1.0,1.0,1.0,0.2
9771,Show me research articles on Dynamic contrast-enhanced magnetic resonance imaging that investigate compressed sensing techniques for real-time monitoring of lung tumor movement.,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
2667,"Show me publications by authors of ""Dynamical instability and the expansion-free condition"" that cover the topic of cavity evolution in relativistic fluids.",2,2,0,1.0,0.0,0.0,0.0,0.014705882352941176,0.0
9054,Which publications from Wrocław University of Economics researchers focus on transitions in their studies?,3,3,0,1.0,0.0,0.0,0.0,0.017857142857142856,0.0
7838,Are there any research articles from Dresden University of Technology that analyze LHC data seeking novel resonances within the context of Quark-Gluon plasma?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
13094,Publications on plasma-generated magnetic fields authored by Hashemite University researchers,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
6732,"Show me papers examining dual-band phased array antenna technologies, authored by the co-authors of the publication 'Dual-Band Wide-Angle Scanning Planar Phased Array in X/Ku-Bands'.",4,4,0,1.0,0.5,1.0,1.0,1.0,0.5
12096,Show me publications by A. Sandacz on the topic of gluon polarization.,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
5111,"Which publications from the co-authors of ""Antenna Array Geometries to Reduce the Compute Load in Radio Telescopes"" also discuss efficient techniques for analyzing radio telescope data?",4,3,1,0.75,0.25,1.0,1.0,1.0,0.25
32,I'm looking for publications on the adjustment of topological phases within the pseudospectrum domain through system parameter alteration.,1,1,0,1.0,1.0,0.0,0.0,0.1111111111111111,1.0
11157,"Can you find 2014 papers about ionospheric plasma parameters that were cited in the study ""Equinoctial asymmetry in ionosphere over Indian region during 2006–2013 using COSMIC measurements""?",2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
9834,Show me publications by Anahit Badalyan on the topic of holography with Bessel beam recordings.,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
11718,"Are there any other studies on high-velocity outflows that have referenced or been inspired by the evidence presented in ""Discovery of the transition of a mini-broad absorption line into a broad absorption line in the SDSS quasar J115122.14+020426.3""?",7,0,7,0.0,0.0,0.0,0.0,0.0,0.0
8716,Can you find any publications from Shiga University of Medical Science that focus on the study of interfaces via molecular dynamics simulations?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
8467,"Show me articles on crystal structures and their formation authored by co-authors of ""Dependence of the Apex Angle of an Inverted Pyramidal-Shaped Container on Crystallization of Brownian Particles"".",3,3,0,1.0,1.0,1.0,1.0,1.0,1.0
2317,"Show me publications from Nirmalagiri College, Kuthuparamba exploring the features and utilization of lithium ferrite nanoparticles.",1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
3951,Looking for research papers related to electric motor armature design optimization that have affiliations with Hanbat National University. Specifically interested in works proposing design optimizations of electric motors.,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
6540,I'm looking for papers on the geochemical characteristics of lunar features related to the Moon's magma ocean.,8,8,0,1.0,1.0,1.0,1.0,1.0,0.75
4403,"Search for publications from Penn State Erie, The Behrend College regarding the study of mass transfer within water filtration systems, specifically within the mechanical engineering discipline.",1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
5664,Could you show me a collection of scholarly articles related to Nitrobenzene that discuss kinetic models for laser-induced fragmentation?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
7208,Publications by authors affiliated with Ussuriysk Astrophysical Observatory on the relationship between eruptive filaments and solar magnetic fields,5,5,0,1.0,0.0,0.0,0.0,0.015151515151515152,0.0
11913,"Looking for papers having a coauthor in common with ""Quantitative analysis of strain distribution in InAs/InAs1−xSbx superlattices"", within the same research discipline, and suggesting a novel FPA architecture.",4,4,0,1.0,0.0,0.0,0.0,0.01694915254237288,0.0
4429,"Are there any papers authored by the same writer as ""Triton photodisintegration in three-dimensional approach"", discussing a nuclear process from 2013, and within the same discipline as the primary paper?",1,1,0,1.0,0.0,0.0,0.0,0.010869565217391304,0.0
9819,Show me papers where Davood Abbaszadeh is the author and the topic is the creation of PLEDs utilizing a stable aluminum cathode in air.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
8608,Show me publications by Li Yi on the investigation of flow and nonflow elements in particle collision events.,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
3345,2017 publications on multiplex networks by Central European University researchers,2,2,0,1.0,0.5,0.0,1.0,0.5,0.5
2999,Show me the research papers written by Bin Shao focusing on thermoelectric properties.,2,2,0,1.0,0.0,0.0,0.0,0.03225806451612903,0.0
4308,"Can you find papers that explore the impact of variables on horizontal buoyant jets and have referenced or been referenced by the study ""A convective-like energy-stable open boundary condition for simulations of incompressible flows""?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
3331,"What are the papers discussed about planet pairs near resonances that also reference the paper ""Eight planets in four multi-planet systems via transit timing variations in 1350 days?",9,9,0,1.0,0.5555555555555556,0.0,0.0,0.1111111111111111,0.3333333333333333
1320,"Does the Sainsbury Laboratory have any publications on Supernovae, incorporating recent molecular data in their examination of these cosmic events?",2,0,2,0.0,0.0,0.0,0.0,0.0,0.0
7070,"Show me publications from the co-authors of ""Air quality and thermal comfort levels under extreme hot weather"", specifically those which analyze the comparison between satellite and model estimates of air quality from 2009-2010.",1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
12569,Find papers by José M. Perez-Lorenzo on sound source localization with microphones.,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
730,Show me publications by Weiduo Zhao on reducing torque in military vehicles.,1,1,0,1.0,0.0,0.0,0.0,0.01282051282051282,0.0
10361,Searching for papers on the Tomlinson model addressing the causes of directional friction variation.,2,2,0,1.0,0.5,0.0,1.0,0.3333333333333333,0.5
5307,Are there any publications from Bukovinian State Medical University authors on the topic of spatial-frequency analysis in blood plasma imagery?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
7930,Show me publications by Ari Sihvola related to plasmonic resonances in various geometries.,7,7,0,1.0,0.5714285714285714,1.0,1.0,1.0,0.42857142857142855
12223,"What are the papers cited by ""Calibration of a flat field soft x-ray grating spectrometer for laser produced plasmas"" that also discuss future spectroscopy experiments with high-Z ions?",1,1,0,1.0,1.0,0.0,0.0,0.125,1.0
7460,"Could you please locate papers from 2010 on quantum phase transition, within the same field as ""Cs Faraday optical filter with a single transmission peak resonant with the atomic transition at 455 nm"", and present a common co-author with it?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
11829,Which publications by Sigma-Aldrich researchers discuss microgravity experiments performed during parabolic flights?,1,1,0,1.0,1.0,0.0,0.0,0.05,0.0
11514,"Show me publications from co-authors of the paper ""Magnetic Shielding Analysis of a Ferrite Plate With a Periodic Metal Strip"" that also discuss the use of magnetic shields in their research or applications.",4,4,0,1.0,0.75,1.0,1.0,1.0,0.75
11958,"Show me papers discussing effective field theories near potential valleys, authored by collaborators on 'Gravitational Forces on a Codimension-2 Brane'.",1,1,0,1.0,1.0,0.0,0.0,0.05263157894736842,0.0
854,Could you show me some papers on Fixed Beam that delve into the development of carbon therapy facilities?,1,1,0,1.0,1.0,0.0,1.0,0.25,1.0
2305,Does the National Institute of Technology in Durgapur have any publications on the properties and characterization of nanocrystalline materials?,6,0,6,0.0,0.0,0.0,0.0,0.0,0.0
10661,"What are the publications mentioned in ""Enhanced Coercivity in $L1_{1}$ CoPt Thin Film on Glass Substrate by Fine-Tuning Pt Underlayer"" that also discuss the L10 ordering of FePt films?",3,3,0,1.0,1.0,1.0,1.0,1.0,1.0
11815,Does any research from Xi'an Polytechnic University discuss quantum state sharing schemes amidst noise within the realm of Topology?,2,1,1,0.5,0.5,1.0,1.0,1.0,0.5
3267,Which articles by authors who also contributed to 'The concept of quasi-integrability' delve into collective approximations in additional co-written research?,1,1,0,1.0,1.0,0.0,0.0,0.16666666666666666,1.0
9078,"What research papers studying early uses of graphene are referenced in the paper titled ""Graphene-Oxide-Based Q-Switched Fiber Laser with Stable Five-Wavelength Operation""?",12,12,0,1.0,0.8333333333333334,0.0,1.0,0.2,0.5
10736,Show me publications by Lei Zheng comparing experimental and simulated thorium fission rates.,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
11389,"What research papers discussing magnetic nanoparticle delivery with a magnetic field are referenced by ""Determination of the force acting on biocompatible ferrofluid droplets in inhomogeneous magnetic field""?",7,7,0,1.0,0.0,0.0,0.0,0.047619047619047616,0.0
10939,"Can you show me the papers that the research ""Adaptive synchronization of chaos in permanent magnet synchronous motors based on passivity theory"" has referenced, specifically those discussing robust synchronization and control?",3,3,0,1.0,1.0,1.0,1.0,1.0,1.0
8199,I'm looking for papers that have at least one shared author with 'Design and Analysis of a Field-Modulated Tubular Linear Permanent Magnet Generator for Direct-Drive Wave Energy Conversion'. These papers should propose a magnet generator structure that is similar to the one discussed in the initial paper and should also be within the field of wave energy conversion.,10,9,1,0.9,0.5,0.0,1.0,0.5,0.5
8285,Show all publications by Abdul Ghafoor on the topic of coupled heat and mass transfer.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
1248,"Search for publications authored by the contributors of ""Binning is sinning: morphological light-curve distortions due to finite integration time"" particularly exploring the habitable zones of exomoons.",2,1,1,0.5,0.5,1.0,1.0,1.0,0.5
6729,Does any research from Okayama University study large-radius jet responses specifically within the scope of the ATLAS experiment at CERN?,2,1,1,0.5,0.5,1.0,1.0,1.0,0.5
8775,Show me publications by H. Floyd Davis on generating vacuum ultraviolet light.,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
5712,Show me publications from coauthors of 'Formation of supermassive primordial black holes by Affleck-Dine mechanism' that explore the nonlinear implications of primordial black hole formation using the same mechanism.,2,2,0,1.0,0.0,0.0,0.0,0.047619047619047616,0.0
12972,"Looking for papers that either cited or were cited by ""Electronic, elastic, lattice dynamic and thermal conductivity properties of Na3OBr via first principles"", focusing particularly on those exploring negative thermal expansion materials similar to Na3OBr as studied in the aforementioned paper.",2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
84,What other publications have been released by the authors of 'Synthesizing carbon nanotubes in space' investigating the dust particle size in active galactic nuclei based on data collected in 2017?,2,2,0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0
6645,"Can I find any research papers authored by the coauthors of ""Effect of Time Delay on Binary Signal Detection via a Bistable System"" that further explore the impact of time delay on signal detection performance?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
4598,Are there any publications from Samsung Electro-Mechanics researchers that explore the analysis of spiral microcavity laser emission?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
11877,Find all papers from Keiser University examining the analysis of current flow through droplets.,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
9753,"Search for publications cited by ""The ATLAS3D project - XIX. The hot gas content of early-type galaxies: fast versus slow rotators"" that also explore the alignment of kinematic and photometric axes in early-type galaxies.",3,3,0,1.0,1.0,0.0,0.0,0.14285714285714285,1.0
11846,Are there any papers by the Singapore Ministry of Health researchers on quick gamma correction methods in medical imaging?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
1841,"What other research papers discussing superconducting characteristics have referenced or been referenced in the study ""The Effect of Silver Inclusion on Superconducting Properties of YBa 2 Cu 3 O y Prepared Using Planetary Ball Milling""?",4,4,0,1.0,0.25,0.0,0.0,0.14285714285714285,0.25
12036,"Which publications from the co-authors of ""Nighttime E region plasma irregularities over an equatorial station Trivandrum"" also delve into in situ electron density measurements?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
7502,Are there any research articles or publications affiliated with Core Laboratories exploring the impact of stress on magnetic characteristics in the context of magnetic circuits?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
6531,"Can you locate articles with a common co-author to ""Point contact spectroscopy of Nb3Sn crystals: Evidence of a CDW gap related to the martensitic transition"", which also explore superconducting properties under high pressure circumstances in a similar field of study?",1,1,0,1.0,0.0,0.0,0.0,0.023809523809523808,0.0
3101,"Can you show me the papers that the ""InAs/GaSb superlattice interband cascade light emitting diodes with high output power and high wall-plug efficiency"" cites which also exhibit high-temperature ICIP performance as described and utilized in this paper?",5,5,0,1.0,1.0,0.0,1.0,0.25,0.8
9412,What are some publications by the Research Council of Norway that discuss the capabilities of the Timepix3 detector?,1,1,0,1.0,1.0,0.0,1.0,0.2,1.0
12017,"Search for publications co-authored by one of the authors of ""Astrophysical Rates for Explosive Nucleosynthesis: Stellar and Laboratory Rates for Exotic Nuclei"" that are within the realm of astrophysics or nuclear physics and include discussions on the configuration of fission reaction chambers for investigating nuclear reactions.",9,0,9,0.0,0.0,0.0,0.0,0.0,0.0
290,"What research papers investigating high-temperature diode performance have cited the paper ""The Effect of Light Ion Irradiation on 4H-SiC MPS Power Diode Characteristics: Experiment and Simulation"", or have been cited by it?",2,2,0,1.0,1.0,0.0,1.0,0.5,1.0
6870,Could you find me the publications written by Zi-Yu Chen that delve into the experimental results of laser wakefield acceleration?,3,3,0,1.0,1.0,1.0,1.0,1.0,1.0
7878,Publications by Northern Research Institute on radar imaging of auroral phenomena,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0
12884,Show articles by Jeng-Lung Chen on enhancing thermoelectric performance with indium doping.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
12107,"Show me articles on Arxiv related to the Mass-Luminosity relationship, focusing on studies that estimate stellar mass and age.",2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
4648,"Are there any research papers from Kasetsart University on graphene plasmons, specifically tuning their infrared emission in the context of Graphene nanoribbons?",1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
6795,"Could you search for the papers discussing the effects of interface width that were referenced in the study ""Effect of viscosity and shear flow on the nonlinear two fluid interfacial structures""?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
4758,"Which publications examining the regulation of droplet evaporation have been referenced in the study titled ""Influence of Bond Number on Behaviors of Liquid Drops Deposited onto Solid Substrates""?",1,1,0,1.0,1.0,0.0,1.0,0.25,1.0
4274,"What are the papers that explore solutions to naturalness without involving weak-scale dynamics and have either cited the paper ""Solving the Hierarchy Problem Discretely"" or have been cited by it?",1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
12327,Looking for papers affiliated with Barry University discussing the influence of axion emission on massive stellar explosions within the realm of Neutrino detectors.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
3875,"Could you find 2014 or older papers in the Snowball Earth field, focusing on high obliquity climate discussions and how orbital variations might have influenced glaciation during those times?",1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
9682,"Can you find research papers that probe into the mesophase behavior of homologous series of substituted phenyl azobenzoate compounds and are referenced in the study titled ""Effect of lateral bromo substituent on the phase behavior of four-ring azo/ester/azo liquid crystalline materials""?",12,12,0,1.0,0.75,1.0,1.0,1.0,0.4166666666666667
5360,Are there any Physics papers related to PGi that improve emission power?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
5921,"Could you find recent papers, preferably from the last 5 years, which discuss the creation and characteristics of liquid crystals containing the heterocyclic ring of 1,2,3-Triazole? I am specifically keen on studies that investigate their utility in applications like LCD technology.",5,5,0,1.0,1.0,0.0,1.0,0.25,1.0
1576,Find papers authored by the same researchers as 'Thermotropic and lyotropic liquid crystalline phases of Guerbet branched-chain -D-glucosides' that explore the link between molecular structure and liquid crystalline properties.,8,6,2,0.75,0.5,0.0,1.0,0.3333333333333333,0.5
