query_id,query_text,total_answers,retrieved_count,missed_count,recall@50,recall@20,hit@1,hit@5,mrr,recall@20_vss_merged
6155,"Which gene or protein, essential for regulating skeletal muscle contraction, is present in neuronal tissue but not in the decidua?",4,0,4,0.0,0.0,0.0,0.0,0.0,0.0
467,"Can you list autoimmune blistering skin diseases where the vesicles break open easily, causing painful sores?",6,1,5,0.16666666666666666,0.16666666666666666,0.0,1.0,0.3333333333333333,0.3333333333333333
6251,Which anatomical structures lack the expression of genes or proteins that are involved in the interaction with the male somatic sex determination process?,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0
9440,"Can you identify a biological pathway that is triggered by activated FGFR1 signaling, which includes the activation of phospholipase C, and has the potential for crosstalk or interaction with the genes or proteins that FGFR1 typically engages with?",1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
5873,"Identify the shared genetic targets of 2-(2,6-Dichlorophenyl)-1,3-benzoxazole-6-carboxylic acid and Fx-1006A.",1,1,0,1.0,1.0,0.0,0.0,0.05,0.0
7353,"Which antimuscarinic agents have a synergistic effect in conjunction with Buclizine for their shared therapeutic indications, akin to the pharmacological interaction observed with atropine?",1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
6908,Identify conditions associated with hypopigmentation of the fundus for which there are no indicated medications.,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
6572,Which biological process shares a characteristic interaction pattern with genes or proteins similar to the regulation of recycling endosome positioning in the postsynaptic region?,4,0,4,0.0,0.0,0.0,0.0,0.0,0.25
2041,Could you provide a list of medications effective for treating both acquired polycythemia vera and myelofibrosis?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
1075,Could you list experimental drugs targeting triosephosphate isomerase (TPI1)?,14,14,0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286
10573,Which anatomical structures lack expression of genes or proteins that play a role in chemorepellent-induced interneuron migration from the subpallium to the cerebral cortex?,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0
749,Which illness is associated with the SRD5A2 gene and could be treated using Megestrol acetate?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
3738,"Which pathway works alongside PSEN1 and serves as part of the ""Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer"" cascade?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
2860,Please list genes and proteins associated with chromatin binding that also play a role in meiotic synapsis.,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
179,"What condition is associated with the TBX4 gene and presents with persistent seizures involving multiple muscle groups, primarily in the legs and torso?",1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
5066,"Can you give me a rundown of conditions similar to or falling under the category of benign eye neoplasms, especially those affecting the lacrimal gland?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
5659,What conditions are related to and might follow or fall under hemicrania continua in patients showing its symptoms?,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
2807,What drugs are presently recognized to primarily target the protein kinase M (PKM) gene in their mechanism of action?,1,1,0,1.0,1.0,0.0,1.0,0.25,1.0
2766,What is the name of the gene or protein that both regulates MUC1 synthesis and directly interacts with the Cytosolic tRNA aminoacylation pathway?,1,1,0,1.0,1.0,0.0,0.0,0.125,1.0
11087,What are the common gene targets associated with the binding of Meclofenamic acid and Ethotoin?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
9753,"Which illnesses linked to Complement Factor B (CFB) contraindicate the use of Ramipril and exhibit inflammatory symptoms in any organ system with an early onset before adulthood, manifesting a wide range of symptoms that are more severe and involve major organs more frequently compared to adult-onset systemic lupus erythematosus, thereby posing a greater risk of multisystem organ damage?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
2085,What is the common upstream or downstream biological pathway shared by the 'Biosynthesis of DHA-derived SPMs' and the 'Biosynthesis of maresin conjugates in tissue regeneration (MCTR)'?,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
